,table,column,bins,table_column
279,catalog_page,cp_catalog_page_number,"[  1.   3.   5.   7.   9.  11.  13.  16.  18.  20.  22.  24.  26.  28.
  31.  33.  35.  37.  39.  41.  44.  46.  48.  50.  52.  54.  56.  59.
  61.  63.  65.  67.  69.  72.  74.  76.  78.  80.  82.  85.  87.  89.
  91.  93.  95.  98. 100. 102. 104. 106. 108.]",catalog_page.cp_catalog_page_number
280,catalog_page,cp_type,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",catalog_page.cp_type
281,catalog_page,cp_catalog_page_sk,"[1.000000e+00 2.353400e+02 4.696800e+02 7.040200e+02 9.383600e+02
 1.172700e+03 1.407040e+03 1.641380e+03 1.875720e+03 2.110060e+03
 2.344400e+03 2.578740e+03 2.813080e+03 3.047420e+03 3.281760e+03
 3.516100e+03 3.750440e+03 3.984780e+03 4.219120e+03 4.453460e+03
 4.687800e+03 4.922140e+03 5.156480e+03 5.390820e+03 5.625160e+03
 5.859500e+03 6.093840e+03 6.328180e+03 6.562520e+03 6.796860e+03
 7.031200e+03 7.265540e+03 7.499880e+03 7.734220e+03 7.968560e+03
 8.202900e+03 8.437240e+03 8.671580e+03 8.905920e+03 9.140260e+03
 9.374600e+03 9.608940e+03 9.843280e+03 1.007762e+04 1.031196e+04
 1.054630e+04 1.078064e+04 1.101498e+04 1.124932e+04 1.148366e+04
 1.171800e+04]",catalog_page.cp_catalog_page_sk
282,catalog_page,cp_catalog_page_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",catalog_page.cp_catalog_page_id
283,inventory,inv_date_sk,"[2450815. 2450850. 2450885. 2450920. 2450955. 2450997. 2451032. 2451067.
 2451102. 2451137. 2451179. 2451214. 2451249. 2451284. 2451326. 2451361.
 2451396. 2451431. 2451466. 2451508. 2451543. 2451578. 2451613. 2451655.
 2451690. 2451725. 2451760. 2451795. 2451837. 2451872. 2451907. 2451942.
 2451984. 2452019. 2452054. 2452089. 2452124. 2452166. 2452201. 2452236.
 2452271. 2452313. 2452348. 2452383. 2452418. 2452453. 2452495. 2452530.
 2452565. 2452600. 2452635.]",inventory.inv_date_sk
284,inventory,inv_warehouse_sk,"[1. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3. 4. 4.
 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6. 6. 6. 7. 7. 7. 7. 7.
 7. 7. 7.]",inventory.inv_warehouse_sk
285,inventory,inv_quantity_on_hand,"[   0.   20.   40.   60.   80.  100.  120.  140.  160.  180.  200.  220.
  240.  260.  280.  300.  320.  340.  360.  380.  400.  420.  440.  460.
  480.  500.  520.  540.  560.  580.  600.  620.  640.  660.  680.  700.
  720.  740.  760.  780.  800.  820.  840.  860.  880.  900.  920.  940.
  960.  980. 1000.]",inventory.inv_quantity_on_hand
286,inventory,inv_item_sk,"[1.000000e+00 1.080980e+03 2.160960e+03 3.240940e+03 4.320920e+03
 5.400900e+03 6.480880e+03 7.560860e+03 8.640840e+03 9.720820e+03
 1.080080e+04 1.188078e+04 1.296076e+04 1.404074e+04 1.512072e+04
 1.620070e+04 1.728068e+04 1.836066e+04 1.944064e+04 2.052062e+04
 2.160060e+04 2.268058e+04 2.376056e+04 2.484054e+04 2.592052e+04
 2.700050e+04 2.808048e+04 2.916046e+04 3.024044e+04 3.132042e+04
 3.240040e+04 3.348038e+04 3.456036e+04 3.564034e+04 3.672032e+04
 3.780030e+04 3.888028e+04 3.996026e+04 4.104024e+04 4.212022e+04
 4.320020e+04 4.428018e+04 4.536016e+04 4.644014e+04 4.752012e+04
 4.860010e+04 4.968008e+04 5.076006e+04 5.184004e+04 5.292002e+04
 5.400000e+04]",inventory.inv_item_sk
287,catalog_returns,cr_item_sk,"[1.000000e+00 1.070000e+03 2.156000e+03 3.245000e+03 4.313000e+03
 5.395000e+03 6.482000e+03 7.551000e+03 8.636000e+03 9.730000e+03
 1.080700e+04 1.190000e+04 1.297900e+04 1.404800e+04 1.511544e+04
 1.619900e+04 1.729200e+04 1.839200e+04 1.947100e+04 2.053900e+04
 2.162500e+04 2.268166e+04 2.376500e+04 2.483058e+04 2.591600e+04
 2.699500e+04 2.809300e+04 2.916800e+04 3.025488e+04 3.133300e+04
 3.241400e+04 3.350500e+04 3.459200e+04 3.567900e+04 3.675700e+04
 3.782600e+04 3.890600e+04 3.999100e+04 4.106100e+04 4.213900e+04
 4.322500e+04 4.430300e+04 4.538000e+04 4.647100e+04 4.754600e+04
 4.861600e+04 4.970200e+04 5.076700e+04 5.185100e+04 5.292100e+04
 5.400000e+04]",catalog_returns.cr_item_sk
288,catalog_returns,cr_call_center_sk,"[ 1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  3.  3.  3.  4.  4.  5.  5.  5.
  6.  7.  7.  7.  7.  7.  7.  7.  8.  8.  8.  9.  9.  9. 10. 10. 11. 11.
 11. 12. 13. 13. 13. 13. 13. 13. 14. 14. 14. 14. 14. 14. 14.]",catalog_returns.cr_call_center_sk
289,catalog_returns,cr_refunded_cash,"[0.0000000e+00 4.0000000e-02 1.6500000e+00 3.6100000e+00 5.9400000e+00
 8.6100000e+00 1.1680000e+01 1.5120000e+01 1.9000000e+01 2.3350000e+01
 2.8110000e+01 3.3350000e+01 3.9160000e+01 4.5480000e+01 5.2470000e+01
 6.0230000e+01 6.8790000e+01 7.8060000e+01 8.8420000e+01 9.9510000e+01
 1.1159000e+02 1.2510240e+02 1.3985000e+02 1.5600000e+02 1.7377000e+02
 1.9317000e+02 2.1431000e+02 2.3728000e+02 2.6302000e+02 2.9132000e+02
 3.2272200e+02 3.5676000e+02 3.9466000e+02 4.3675520e+02 4.8366000e+02
 5.3561400e+02 5.9483000e+02 6.6127000e+02 7.3721000e+02 8.2344320e+02
 9.2253000e+02 1.0408408e+03 1.1766296e+03 1.3399184e+03 1.5425272e+03
 1.7942200e+03 2.1241300e+03 2.5721036e+03 3.2772880e+03 4.5792452e+03
 2.2110680e+04]",catalog_returns.cr_refunded_cash
290,catalog_returns,cr_catalog_page_sk,"[1.000e+00 5.600e+01 1.100e+02 1.370e+02 1.640e+02 1.910e+02 2.260e+02
 3.490e+02 4.850e+02 1.007e+03 1.947e+03 2.004e+03 2.056e+03 2.083e+03
 2.110e+03 2.136e+03 2.176e+03 2.296e+03 2.449e+03 2.966e+03 3.893e+03
 3.948e+03 4.000e+03 4.027e+03 4.054e+03 4.081e+03 4.120e+03 4.242e+03
 4.414e+03 4.918e+03 5.839e+03 5.896e+03 5.946e+03 5.973e+03 6.000e+03
 6.027e+03 6.076e+03 6.193e+03 6.421e+03 6.883e+03 7.786e+03 7.843e+03
 7.892e+03 7.919e+03 7.946e+03 7.973e+03 8.031e+03 8.143e+03 8.428e+03
 8.855e+03 9.828e+03]",catalog_returns.cr_catalog_page_sk
291,catalog_returns,cr_refunded_customer_sk,"[2.0000000e+00 5.5431400e+03 1.1086000e+04 1.6739000e+04 2.2241000e+04
 2.7772700e+04 3.3270000e+04 3.8725000e+04 4.4294000e+04 4.9882000e+04
 5.5390000e+04 6.1008000e+04 6.6609000e+04 7.2124000e+04 7.7494960e+04
 8.2911000e+04 8.8553000e+04 9.4049380e+04 9.9639520e+04 1.0523866e+05
 1.1076700e+05 1.1638300e+05 1.2198008e+05 1.2752622e+05 1.3300836e+05
 1.3855400e+05 1.4406400e+05 1.4966300e+05 1.5523300e+05 1.6079800e+05
 1.6634520e+05 1.7181400e+05 1.7740700e+05 1.8297900e+05 1.8849300e+05
 1.9411700e+05 1.9962600e+05 2.0513400e+05 2.1064000e+05 2.1610500e+05
 2.2170600e+05 2.2722300e+05 2.3272288e+05 2.3830804e+05 2.4379500e+05
 2.4928500e+05 2.5473144e+05 2.6023400e+05 2.6586172e+05 2.7144500e+05
 2.7699900e+05]",catalog_returns.cr_refunded_customer_sk
292,catalog_returns,cr_refunded_cdemo_sk,"[5.00000000e+00 3.82640000e+04 7.69500000e+04 1.14817000e+05
 1.53620000e+05 1.92350900e+05 2.30354680e+05 2.68601980e+05
 3.07543520e+05 3.45796000e+05 3.83944800e+05 4.22216000e+05
 4.60460000e+05 4.98869000e+05 5.36876000e+05 5.75551200e+05
 6.14227000e+05 6.52253300e+05 6.91017720e+05 7.29136000e+05
 7.67804000e+05 8.05538000e+05 8.43131000e+05 8.81531740e+05
 9.20423000e+05 9.58913000e+05 9.97057000e+05 1.03548400e+06
 1.07394256e+06 1.11303310e+06 1.15191680e+06 1.19117978e+06
 1.23043948e+06 1.26848400e+06 1.30701300e+06 1.34511000e+06
 1.38353972e+06 1.42204000e+06 1.46050000e+06 1.49921900e+06
 1.53742900e+06 1.57558900e+06 1.61368092e+06 1.65234434e+06
 1.69088100e+06 1.72992300e+06 1.76884000e+06 1.80660944e+06
 1.84513600e+06 1.88305800e+06 1.92079500e+06]",catalog_returns.cr_refunded_cdemo_sk
293,catalog_returns,cr_returning_customer_sk,"[1.0000000e+00 5.4745200e+03 1.1048000e+04 1.6583000e+04 2.2108000e+04
 2.7676000e+04 3.3238000e+04 3.8723640e+04 4.4280000e+04 4.9772000e+04
 5.5380000e+04 6.0896720e+04 6.6380240e+04 7.1934520e+04 7.7479000e+04
 8.2941000e+04 8.8502000e+04 9.4037000e+04 9.9604360e+04 1.0517300e+05
 1.1072040e+05 1.1623492e+05 1.2182044e+05 1.2730296e+05 1.3285600e+05
 1.3841600e+05 1.4394200e+05 1.4946300e+05 1.5496600e+05 1.6053500e+05
 1.6611560e+05 1.7159200e+05 1.7718300e+05 1.8272400e+05 1.8828600e+05
 1.9383900e+05 1.9935600e+05 2.0486100e+05 2.1045500e+05 2.1592528e+05
 2.2140480e+05 2.2688932e+05 2.3244900e+05 2.3803836e+05 2.4362176e+05
 2.4927440e+05 2.5477300e+05 2.6039400e+05 2.6596196e+05 2.7147700e+05
 2.7700000e+05]",catalog_returns.cr_returning_customer_sk
294,catalog_returns,cr_return_amount,"[0.0000000e+00 3.7600000e+00 1.0570000e+01 1.8060000e+01 2.6400000e+01
 3.5600000e+01 4.5600000e+01 5.6400000e+01 6.8189600e+01 8.1000000e+01
 9.5040000e+01 1.1025000e+02 1.2692000e+02 1.4499000e+02 1.6444000e+02
 1.8560000e+02 2.0844920e+02 2.3335000e+02 2.6052000e+02 2.8970000e+02
 3.2147000e+02 3.5564000e+02 3.9219640e+02 4.3164260e+02 4.7442880e+02
 5.2048000e+02 5.7009120e+02 6.2426000e+02 6.8315000e+02 7.4640000e+02
 8.1594000e+02 8.9129440e+02 9.7440000e+02 1.0639200e+03 1.1628800e+03
 1.2707200e+03 1.3911300e+03 1.5257188e+03 1.6734168e+03 1.8415144e+03
 2.0321640e+03 2.2485368e+03 2.4948808e+03 2.7881332e+03 3.1400868e+03
 3.5652670e+03 4.0919564e+03 4.8253052e+03 5.8815600e+03 7.7411400e+03
 2.5937420e+04]",catalog_returns.cr_return_amount
295,catalog_returns,cr_fee,"[  0.5     2.48    4.46    6.43    8.43   10.41   12.41   14.43   16.41
  18.4    20.38   22.35   24.34   26.35   28.32   30.34   32.33   34.31
  36.31   38.31   40.29   42.31   44.29   46.27   48.27   50.25   52.24
  54.23   56.236  58.26   60.25   62.23   64.24   66.24   68.22   70.21
  72.17   74.17   76.16   78.13   80.11   82.09   84.09   86.07   88.05
  90.05   92.04   94.02   96.01   98.01  100.   ]",catalog_returns.cr_fee
296,catalog_returns,cr_returning_cdemo_sk,"[2.00000000e+00 3.81402400e+04 7.68838000e+04 1.15054060e+05
 1.53406240e+05 1.92088000e+05 2.29902040e+05 2.68161460e+05
 3.06978960e+05 3.45475000e+05 3.83747400e+05 4.22232000e+05
 4.60920360e+05 4.99310420e+05 5.37853000e+05 5.76730200e+05
 6.15423480e+05 6.53598780e+05 6.92314240e+05 7.30633740e+05
 7.69182800e+05 8.07913000e+05 8.46346080e+05 8.84750880e+05
 9.23245720e+05 9.61505000e+05 9.99725280e+05 1.03831212e+06
 1.07657668e+06 1.11507000e+06 1.15357040e+06 1.19166426e+06
 1.22945772e+06 1.26785048e+06 1.30620164e+06 1.34411030e+06
 1.38219408e+06 1.42117002e+06 1.45971264e+06 1.49855484e+06
 1.53760960e+06 1.57592400e+06 1.61417652e+06 1.65247986e+06
 1.69154092e+06 1.72935730e+06 1.76841264e+06 1.80667566e+06
 1.84452032e+06 1.88298866e+06 1.92079600e+06]",catalog_returns.cr_returning_cdemo_sk
297,catalog_returns,cr_returning_hdemo_sk,"[1.00000e+00 1.46000e+02 2.91000e+02 4.35000e+02 5.77000e+02 7.20000e+02
 8.63000e+02 1.00600e+03 1.14900e+03 1.29300e+03 1.43600e+03 1.58000e+03
 1.72500e+03 1.86900e+03 2.01200e+03 2.15500e+03 2.30000e+03 2.44300e+03
 2.58600e+03 2.73200e+03 2.87900e+03 3.02400e+03 3.16800e+03 3.31500e+03
 3.46000e+03 3.60400e+03 3.74600e+03 3.89100e+03 4.03400e+03 4.17734e+03
 4.32100e+03 4.46500e+03 4.60800e+03 4.75200e+03 4.89600e+03 5.04300e+03
 5.18400e+03 5.32900e+03 5.47500e+03 5.61700e+03 5.76000e+03 5.90500e+03
 6.05100e+03 6.19500e+03 6.33800e+03 6.48100e+03 6.62600e+03 6.77100e+03
 6.91500e+03 7.05800e+03 7.20000e+03]",catalog_returns.cr_returning_hdemo_sk
298,catalog_returns,cr_returning_addr_sk,"[1.0000000e+00 2.7640000e+03 5.5230000e+03 8.2860000e+03 1.1028000e+04
 1.3749000e+04 1.6586000e+04 1.9336000e+04 2.2068000e+04 2.4829000e+04
 2.7623800e+04 3.0397000e+04 3.3156000e+04 3.5918000e+04 3.8691000e+04
 4.1415000e+04 4.4193000e+04 4.6955000e+04 4.9716440e+04 5.2507000e+04
 5.5242000e+04 5.7999000e+04 6.0780000e+04 6.3521340e+04 6.6265000e+04
 6.9012000e+04 7.1758080e+04 7.4524660e+04 7.7265000e+04 8.0027000e+04
 8.2785000e+04 8.5586000e+04 8.8354000e+04 9.1179140e+04 9.3928000e+04
 9.6679000e+04 9.9436000e+04 1.0218246e+05 1.0498200e+05 1.0772000e+05
 1.1045700e+05 1.1324500e+05 1.1594500e+05 1.1872800e+05 1.2153800e+05
 1.2429900e+05 1.2703200e+05 1.2978526e+05 1.3252384e+05 1.3526800e+05
 1.3799900e+05]",catalog_returns.cr_returning_addr_sk
299,catalog_returns,cr_refunded_hdemo_sk,"[1.000e+00 1.430e+02 2.880e+02 4.320e+02 5.780e+02 7.210e+02 8.640e+02
 1.009e+03 1.154e+03 1.298e+03 1.443e+03 1.589e+03 1.736e+03 1.879e+03
 2.024e+03 2.167e+03 2.312e+03 2.456e+03 2.601e+03 2.746e+03 2.890e+03
 3.030e+03 3.173e+03 3.318e+03 3.460e+03 3.606e+03 3.750e+03 3.893e+03
 4.036e+03 4.180e+03 4.323e+03 4.467e+03 4.616e+03 4.758e+03 4.902e+03
 5.044e+03 5.188e+03 5.330e+03 5.474e+03 5.618e+03 5.759e+03 5.902e+03
 6.046e+03 6.193e+03 6.338e+03 6.483e+03 6.625e+03 6.770e+03 6.912e+03
 7.056e+03 7.200e+03]",catalog_returns.cr_refunded_hdemo_sk
300,catalog_returns,cr_refunded_addr_sk,"[1.0000000e+00 2.7270000e+03 5.4750000e+03 8.2680000e+03 1.0985000e+04
 1.3754100e+04 1.6542000e+04 1.9315000e+04 2.2118000e+04 2.4920000e+04
 2.7716000e+04 3.0503000e+04 3.3185000e+04 3.5921000e+04 3.8744000e+04
 4.1419300e+04 4.4200920e+04 4.6975540e+04 4.9728320e+04 5.2484000e+04
 5.5259000e+04 5.8089000e+04 6.0843640e+04 6.3630000e+04 6.6433000e+04
 6.9202000e+04 7.1976000e+04 7.4701000e+04 7.7459000e+04 8.0235000e+04
 8.2988000e+04 8.5750000e+04 8.8499000e+04 9.1285460e+04 9.4019000e+04
 9.6768000e+04 9.9545000e+04 1.0233394e+05 1.0510700e+05 1.0784400e+05
 1.1060900e+05 1.1332800e+05 1.1607100e+05 1.1879066e+05 1.2154600e+05
 1.2422590e+05 1.2699800e+05 1.2973414e+05 1.3250676e+05 1.3526600e+05
 1.3800000e+05]",catalog_returns.cr_refunded_addr_sk
301,catalog_returns,cr_ship_mode_sk,"[ 1.  1.  1.  2.  2.  3.  3.  3.  4.  4.  4.  5.  5.  6.  6.  6.  7.  7.
  8.  8.  8.  9.  9. 10. 10. 10. 11. 11. 12. 12. 12. 13. 13. 14. 14. 14.
 15. 15. 16. 16. 16. 17. 17. 18. 18. 18. 19. 19. 20. 20. 20.]",catalog_returns.cr_ship_mode_sk
302,catalog_returns,cr_warehouse_sk,"[1. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3. 4. 4.
 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6. 6. 6. 7. 7. 7. 7. 7.
 7. 7. 7.]",catalog_returns.cr_warehouse_sk
303,catalog_returns,cr_reason_sk,"[ 1.  1.  2.  3.  4.  4.  5.  6.  7.  8.  8.  9. 10. 11. 11. 12. 13. 14.
 15. 15. 16. 17. 18. 18. 19. 20. 21. 22. 22. 23. 24. 25. 25. 26. 27. 28.
 29. 29. 30. 31. 32. 33. 33. 34. 35. 36. 36. 37. 38. 39. 39.]",catalog_returns.cr_reason_sk
304,catalog_returns,cr_order_number,"[2.0000000e+00 1.5981920e+04 3.1895000e+04 4.7959000e+04 6.3965840e+04
 8.0050000e+04 9.5929320e+04 1.1193500e+05 1.2784468e+05 1.4375656e+05
 1.5997400e+05 1.7642806e+05 1.9221500e+05 2.0806800e+05 2.2411944e+05
 2.4015470e+05 2.5607208e+05 2.7217628e+05 2.8782528e+05 3.0357196e+05
 3.1951020e+05 3.3561066e+05 3.5170400e+05 3.6779074e+05 3.8398000e+05
 3.9989450e+05 4.1597596e+05 4.3205800e+05 4.4818300e+05 4.6415668e+05
 4.8013400e+05 4.9629852e+05 5.1226316e+05 5.2836618e+05 5.4437928e+05
 5.6013500e+05 5.7602768e+05 5.9191602e+05 6.0806248e+05 6.2398994e+05
 6.3986200e+05 6.5577072e+05 6.7182564e+05 6.8797500e+05 7.0394224e+05
 7.2011900e+05 7.3606632e+05 7.5195448e+05 7.6786116e+05 7.8389854e+05
 8.0000000e+05]",catalog_returns.cr_order_number
305,catalog_returns,cr_returned_date_sk,"[2450821. 2451012. 2451078. 2451130. 2451171. 2451204. 2451232. 2451258.
 2451285. 2451315. 2451349. 2451391. 2451447. 2451498. 2451539. 2451570.
 2451598. 2451625. 2451652. 2451682. 2451715. 2451757. 2451814. 2451865.
 2451905. 2451937. 2451965. 2451991. 2452018. 2452048. 2452082. 2452126.
 2452182. 2452232. 2452272. 2452304. 2452331. 2452358. 2452385. 2452415.
 2452449. 2452492. 2452549. 2452599. 2452639. 2452670. 2452698. 2452726.
 2452756. 2452793. 2452923.]",catalog_returns.cr_returned_date_sk
306,catalog_returns,cr_return_quantity,"[  1.   1.   1.   2.   2.   3.   3.   4.   4.   5.   6.   6.   7.   8.
   9.   9.  10.  11.  12.  13.  14.  15.  16.  17.  18.  19.  21.  22.
  23.  25.  26.  27.  29.  31.  32.  34.  36.  38.  40.  42.  45.  47.
  50.  53.  56.  60.  64.  68.  74.  82. 100.]",catalog_returns.cr_return_quantity
307,catalog_returns,cr_returned_time_sk,"[    0.    5345.    8958.   12546.   15568.   17956.   20332.   22703.
 25133.   26965.   28762.   30542.   32348.   33821.   35252.   36705.
 38135.   39581.   41027.28 42462.   43686.   44710.   45752.   46778.
 48205.04 49643.5  51520.   53964.   55761.   57545.34 58982.8  60442.
 61771.   62967.   64180.64 65299.   66339.   67379.02 68402.   69303.
 70207.   71102.   72002.   73028.   74046.   75072.   76302.   77745.
 79209.   81609.   86399.  ]",catalog_returns.cr_returned_time_sk
308,catalog_returns,cr_reversed_charge,"[0.0000000e+00 0.0000000e+00 4.0000000e-01 9.4000000e-01 1.6300000e+00
 2.4500000e+00 3.4100000e+00 4.5200000e+00 5.8100000e+00 7.2600000e+00
 8.9300000e+00 1.0820000e+01 1.2880000e+01 1.5220000e+01 1.7780000e+01
 2.0630000e+01 2.3850000e+01 2.7360000e+01 3.1240000e+01 3.5590000e+01
 4.0390000e+01 4.5720000e+01 5.1527200e+01 5.8060000e+01 6.5220000e+01
 7.3010000e+01 8.1660000e+01 9.1290000e+01 1.0222000e+02 1.1437000e+02
 1.2777000e+02 1.4279000e+02 1.5982000e+02 1.7882000e+02 1.9987000e+02
 2.2419000e+02 2.5157360e+02 2.8321620e+02 3.2023000e+02 3.6265000e+02
 4.1316000e+02 4.7223000e+02 5.4380920e+02 6.3174000e+02 7.4058440e+02
 8.7894700e+02 1.0673684e+03 1.3404422e+03 1.7643424e+03 2.6046750e+03
 1.9826570e+04]",catalog_returns.cr_reversed_charge
309,catalog_returns,cr_return_tax,"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.400000e-01 4.000000e-01 7.100000e-01 1.050000e+00
 1.450000e+00 1.890000e+00 2.390000e+00 2.940000e+00 3.540000e+00
 4.220000e+00 4.960000e+00 5.780000e+00 6.690000e+00 7.670000e+00
 8.760000e+00 9.960000e+00 1.127000e+01 1.269000e+01 1.428000e+01
 1.602000e+01 1.794000e+01 2.001000e+01 2.233000e+01 2.486000e+01
 2.768000e+01 3.083000e+01 3.425000e+01 3.804660e+01 4.233000e+01
 4.712000e+01 5.244000e+01 5.857000e+01 6.545000e+01 7.347000e+01
 8.267000e+01 9.341000e+01 1.060500e+02 1.212600e+02 1.399900e+02
 1.634390e+02 1.940592e+02 2.362388e+02 3.018900e+02 4.246198e+02
 2.190460e+03]",catalog_returns.cr_return_tax
310,catalog_returns,cr_return_ship_cost,"[0.0000000e+00 1.4000000e-01 3.9600000e+00 7.7600000e+00 1.1950000e+01
 1.6530000e+01 2.1520000e+01 2.6940000e+01 3.2770000e+01 3.9200000e+01
 4.6230000e+01 5.3585200e+01 6.1810000e+01 7.0770000e+01 8.0550000e+01
 9.1080000e+01 1.0255000e+02 1.1502000e+02 1.2848000e+02 1.4308000e+02
 1.5888000e+02 1.7584000e+02 1.9408040e+02 2.1384000e+02 2.3531360e+02
 2.5818000e+02 2.8325320e+02 3.1010000e+02 3.3915000e+02 3.7076000e+02
 4.0546000e+02 4.4317000e+02 4.8419240e+02 5.2965000e+02 5.7890000e+02
 6.3372000e+02 6.9345000e+02 7.5978000e+02 8.3543160e+02 9.1960000e+02
 1.0137600e+03 1.1219200e+03 1.2464100e+03 1.3928400e+03 1.5706508e+03
 1.7863600e+03 2.0580000e+03 2.4196536e+03 2.9452716e+03 3.8862108e+03
 1.3077700e+04]",catalog_returns.cr_return_ship_cost
311,catalog_returns,cr_return_amt_inc_tax,"[0.0000000e+00 3.9100000e+00 1.1040000e+01 1.8860000e+01 2.7540000e+01
 3.7190000e+01 4.7640000e+01 5.8880000e+01 7.1190000e+01 8.4580000e+01
 9.9310000e+01 1.1518000e+02 1.3249000e+02 1.5150000e+02 1.7180000e+02
 1.9390000e+02 2.1781000e+02 2.4372000e+02 2.7206000e+02 3.0252000e+02
 3.3575000e+02 3.7150000e+02 4.0955000e+02 4.5066320e+02 4.9523000e+02
 5.4363000e+02 5.9549840e+02 6.5237680e+02 7.1386000e+02 7.7987360e+02
 8.5308000e+02 9.3093080e+02 1.0186400e+03 1.1115100e+03 1.2152156e+03
 1.3287540e+03 1.4552100e+03 1.5956700e+03 1.7499160e+03 1.9250128e+03
 2.1249960e+03 2.3496300e+03 2.6078028e+03 2.9136600e+03 3.2800700e+03
 3.7243460e+03 4.2794012e+03 5.0392040e+03 6.1468664e+03 8.0847712e+03
 2.6528940e+04]",catalog_returns.cr_return_amt_inc_tax
312,catalog_returns,cr_store_credit,"[0.0000000e+00 0.0000000e+00 2.0000000e-01 6.7000000e-01 1.2900000e+00
 2.0400000e+00 2.9400000e+00 3.9800000e+00 5.2100000e+00 6.5900000e+00
 8.1500000e+00 9.9300000e+00 1.1920000e+01 1.4130000e+01 1.6590000e+01
 1.9370000e+01 2.2400000e+01 2.5830000e+01 2.9610000e+01 3.3833200e+01
 3.8420000e+01 4.3580000e+01 4.9230000e+01 5.5500000e+01 6.2400000e+01
 7.0160000e+01 7.8700000e+01 8.8310000e+01 9.8940000e+01 1.1083000e+02
 1.2393000e+02 1.3858000e+02 1.5520000e+02 1.7377000e+02 1.9497000e+02
 2.1894000e+02 2.4634000e+02 2.7735000e+02 3.1324000e+02 3.5538000e+02
 4.0433200e+02 4.6252000e+02 5.3300760e+02 6.1880040e+02 7.2685280e+02
 8.6481000e+02 1.0495400e+03 1.3135332e+03 1.7313976e+03 2.5817048e+03
 1.8404950e+04]",catalog_returns.cr_store_credit
313,catalog_returns,cr_net_loss,"[5.4000000e-01 3.0760000e+01 4.4588800e+01 5.5670000e+01 6.5340000e+01
 7.4200000e+01 8.2450000e+01 9.0160000e+01 9.7510000e+01 1.0482000e+02
 1.1277000e+02 1.2134000e+02 1.3053000e+02 1.4043000e+02 1.5126000e+02
 1.6303000e+02 1.7591000e+02 1.8994480e+02 2.0500000e+02 2.2135000e+02
 2.3890000e+02 2.5754000e+02 2.7788680e+02 2.9929120e+02 3.2253000e+02
 3.4801000e+02 3.7542000e+02 4.0457000e+02 4.3627000e+02 4.7091760e+02
 5.0825000e+02 5.4938640e+02 5.9343000e+02 6.4175000e+02 6.9447000e+02
 7.5264400e+02 8.1704000e+02 8.8809560e+02 9.6807000e+02 1.0568500e+03
 1.1575160e+03 1.2717804e+03 1.4048248e+03 1.5603684e+03 1.7452636e+03
 1.9739280e+03 2.2598624e+03 2.6424368e+03 3.1968660e+03 4.1779824e+03
 1.3401290e+04]",catalog_returns.cr_net_loss
314,web_returns,wr_return_amt_inc_tax,"[0.0000000e+00 3.9100000e+00 1.1180000e+01 1.9100000e+01 2.7820000e+01
 3.7490000e+01 4.7820000e+01 5.9028600e+01 7.1090000e+01 8.4430000e+01
 9.8930000e+01 1.1489000e+02 1.3230760e+02 1.5094740e+02 1.7135720e+02
 1.9369700e+02 2.1738000e+02 2.4377000e+02 2.7240640e+02 3.0305620e+02
 3.3607200e+02 3.7266580e+02 4.1062000e+02 4.5219000e+02 4.9715000e+02
 5.4572000e+02 5.9742480e+02 6.5432460e+02 7.1542440e+02 7.8408000e+02
 8.5573800e+02 9.3408000e+02 1.0201100e+03 1.1143868e+03 1.2167232e+03
 1.3297400e+03 1.4532828e+03 1.5930552e+03 1.7505200e+03 1.9253422e+03
 2.1238820e+03 2.3497100e+03 2.6118148e+03 2.9171828e+03 3.2823600e+03
 3.7218610e+03 4.2936924e+03 5.0416830e+03 6.1565728e+03 8.1197956e+03
 2.6675370e+04]",web_returns.wr_return_amt_inc_tax
