,table,column,bins,table_column
282,catalog_page,cp_catalog_page_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",catalog_page.cp_catalog_page_id
283,inventory,inv_date_sk,"[2450815. 2450850. 2450885. 2450920. 2450955. 2450997. 2451032. 2451067.
 2451102. 2451137. 2451179. 2451214. 2451249. 2451284. 2451326. 2451361.
 2451396. 2451431. 2451466. 2451508. 2451543. 2451578. 2451613. 2451655.
 2451690. 2451725. 2451760. 2451795. 2451837. 2451872. 2451907. 2451942.
 2451984. 2452019. 2452054. 2452089. 2452124. 2452166. 2452201. 2452236.
 2452271. 2452313. 2452348. 2452383. 2452418. 2452453. 2452495. 2452530.
 2452565. 2452600. 2452635.]",inventory.inv_date_sk
284,inventory,inv_warehouse_sk,"[ 1.          1.          1.          1.          1.          1.9
  2.          2.          2.          2.          2.8         3.
  3.          3.          3.          3.7         4.          4.
  4.          4.          4.6         5.          5.          5.
  5.          5.5         6.          6.          6.          6.
  6.39999999  7.          7.          7.          7.          7.3
  8.          8.          8.          8.          8.2         9.
  9.          9.          9.          9.10000001 10.         10.
 10.         10.         10.        ]",inventory.inv_warehouse_sk
285,inventory,inv_quantity_on_hand,"[   0.   20.   40.   60.   80.  100.  120.  140.  160.  180.  200.  220.
  240.  260.  280.  300.  320.  340.  360.  380.  400.  420.  440.  460.
  480.  500.  520.  540.  560.  580.  600.  620.  640.  660.  680.  700.
  720.  740.  760.  780.  800.  820.  840.  860.  880.  900.  920.  940.
  960.  980. 1000.]",inventory.inv_quantity_on_hand
286,inventory,inv_item_sk,"[1.000000e+00 2.040980e+03 4.080960e+03 6.120940e+03 8.160920e+03
 1.020090e+04 1.224088e+04 1.428086e+04 1.632084e+04 1.836082e+04
 2.040080e+04 2.244078e+04 2.448076e+04 2.652074e+04 2.856072e+04
 3.060070e+04 3.264068e+04 3.468066e+04 3.672064e+04 3.876062e+04
 4.080060e+04 4.284058e+04 4.488056e+04 4.692054e+04 4.896052e+04
 5.100050e+04 5.304048e+04 5.508046e+04 5.712044e+04 5.916042e+04
 6.120040e+04 6.324038e+04 6.528036e+04 6.732034e+04 6.936032e+04
 7.140030e+04 7.344028e+04 7.548026e+04 7.752024e+04 7.956022e+04
 8.160020e+04 8.364018e+04 8.568016e+04 8.772014e+04 8.976012e+04
 9.180010e+04 9.384008e+04 9.588006e+04 9.792004e+04 9.996002e+04
 1.020000e+05]",inventory.inv_item_sk
287,catalog_returns,cr_item_sk,"[1.000000e+00 2.047000e+03 4.077000e+03 6.115000e+03 8.175000e+03
 1.023100e+04 1.227800e+04 1.433100e+04 1.636900e+04 1.840500e+04
 2.045760e+04 2.250400e+04 2.455400e+04 2.658200e+04 2.861300e+04
 3.066200e+04 3.269500e+04 3.471800e+04 3.675600e+04 3.879700e+04
 4.085500e+04 4.288900e+04 4.492600e+04 4.697000e+04 4.899200e+04
 5.103900e+04 5.307700e+04 5.510500e+04 5.714900e+04 5.918300e+04
 6.120700e+04 6.321200e+04 6.524500e+04 6.728500e+04 6.932100e+04
 7.138160e+04 7.340800e+04 7.547052e+04 7.750100e+04 7.954900e+04
 8.159500e+04 8.364500e+04 8.569800e+04 8.772300e+04 8.977300e+04
 9.181900e+04 9.387200e+04 9.590000e+04 9.793000e+04 9.997700e+04
 1.020000e+05]",catalog_returns.cr_item_sk
288,catalog_returns,cr_call_center_sk,"[ 1.  1.  1.  1.  1.  2.  2.  3.  3.  4.  5.  5.  6.  7.  7.  7.  7.  8.
  8.  8.  9. 10. 10. 11. 11. 12. 13. 13. 13. 13. 14. 14. 15. 15. 16. 17.
 17. 18. 19. 19. 19. 19. 20. 20. 20. 21. 22. 22. 23. 23. 24.]",catalog_returns.cr_call_center_sk
289,catalog_returns,cr_refunded_cash,"[0.0000000e+00 2.0000000e-02 1.6200000e+00 3.5700000e+00 5.8800000e+00
 8.5500000e+00 1.1640000e+01 1.5070000e+01 1.8940000e+01 2.3270000e+01
 2.8020000e+01 3.3280000e+01 3.9120000e+01 4.5470000e+01 5.2450000e+01
 6.0240000e+01 6.8740000e+01 7.8070000e+01 8.8420000e+01 9.9630000e+01
 1.1188000e+02 1.2534000e+02 1.4008000e+02 1.5625000e+02 1.7388000e+02
 1.9319000e+02 2.1431000e+02 2.3731000e+02 2.6269000e+02 2.9073000e+02
 3.2176600e+02 3.5583620e+02 3.9382000e+02 4.3574000e+02 4.8290000e+02
 5.3484000e+02 5.9376000e+02 6.6013000e+02 7.3515760e+02 8.2115000e+02
 9.2105800e+02 1.0380400e+03 1.1745300e+03 1.3392072e+03 1.5409200e+03
 1.7924790e+03 2.1217692e+03 2.5747276e+03 3.2777488e+03 4.5942672e+03
 2.2110680e+04]",catalog_returns.cr_refunded_cash
290,catalog_returns,cr_catalog_page_sk,"[1.0000e+00 5.7000e+01 1.1300e+02 1.4100e+02 1.6900e+02 1.9600e+02
 2.2800e+02 3.5700e+02 4.7100e+02 1.0250e+03 1.9990e+03 2.0570e+03
 2.1120e+03 2.1400e+03 2.1680e+03 2.1950e+03 2.2320e+03 2.3580e+03
 2.5060e+03 3.0440e+03 4.0010e+03 4.0580e+03 4.1120e+03 4.1390e+03
 4.1670e+03 4.1940e+03 4.2360e+03 4.3590e+03 4.5220e+03 5.0430e+03
 5.9980e+03 6.0560e+03 6.1090e+03 6.1370e+03 6.1650e+03 6.1930e+03
 6.2370e+03 6.3610e+03 6.5690e+03 7.0630e+03 8.0010e+03 8.0580e+03
 8.1090e+03 8.1370e+03 8.1650e+03 8.1920e+03 8.2430e+03 8.3640e+03
 8.6070e+03 9.0820e+03 1.0101e+04]",catalog_returns.cr_catalog_page_sk
291,catalog_returns,cr_refunded_customer_sk,"[1.0000000e+00 1.0037000e+04 2.0088040e+04 3.0078560e+04 4.0032080e+04
 5.0064600e+04 5.9963000e+04 6.9905000e+04 7.9794000e+04 8.9777000e+04
 9.9785000e+04 1.0971272e+05 1.1986300e+05 1.2978300e+05 1.3981200e+05
 1.4993180e+05 1.5987300e+05 1.6982900e+05 1.7986700e+05 1.8986200e+05
 1.9970300e+05 2.0965600e+05 2.1977200e+05 2.2971800e+05 2.3980000e+05
 2.4990100e+05 2.5996952e+05 2.7011804e+05 2.8011200e+05 2.8991408e+05
 2.9986460e+05 3.0983000e+05 3.1990428e+05 3.2985000e+05 3.3991300e+05
 3.4991440e+05 3.5982500e+05 3.6986000e+05 3.7979800e+05 3.8984100e+05
 3.9982800e+05 4.0986500e+05 4.1980584e+05 4.2993300e+05 4.3994900e+05
 4.4997940e+05 4.6001492e+05 4.7009300e+05 4.8002696e+05 4.9009300e+05
 5.0000000e+05]",catalog_returns.cr_refunded_customer_sk
292,catalog_returns,cr_refunded_cdemo_sk,"[2.00000000e+00 3.80103200e+04 7.66079600e+04 1.14481940e+05
 1.53174000e+05 1.91686000e+05 2.29836000e+05 2.68100000e+05
 3.06420560e+05 3.44760940e+05 3.83464600e+05 4.21929040e+05
 4.60248000e+05 4.98393000e+05 5.37027000e+05 5.75213900e+05
 6.13912000e+05 6.52371000e+05 6.90955400e+05 7.29444000e+05
 7.68073000e+05 8.06087000e+05 8.44042520e+05 8.82590360e+05
 9.21279040e+05 9.59386000e+05 9.97865000e+05 1.03629100e+06
 1.07463044e+06 1.11324400e+06 1.15184800e+06 1.19115900e+06
 1.22997060e+06 1.26822500e+06 1.30655288e+06 1.34521060e+06
 1.38334656e+06 1.42154700e+06 1.46003200e+06 1.49841470e+06
 1.53690300e+06 1.57507424e+06 1.61356000e+06 1.65174214e+06
 1.69044708e+06 1.72914470e+06 1.76784308e+06 1.80594214e+06
 1.84444504e+06 1.88268002e+06 1.92079700e+06]",catalog_returns.cr_refunded_cdemo_sk
293,catalog_returns,cr_returning_customer_sk,"[1.0000000e+00 9.9900000e+03 1.9984840e+04 2.9898000e+04 3.9919000e+04
 4.9855000e+04 5.9781000e+04 6.9805000e+04 7.9845000e+04 8.9731000e+04
 9.9711000e+04 1.0965600e+05 1.1976900e+05 1.2976000e+05 1.3973600e+05
 1.4979080e+05 1.5979700e+05 1.6981100e+05 1.7988856e+05 1.8989700e+05
 1.9990100e+05 2.0989332e+05 2.1989100e+05 2.2975200e+05 2.3965600e+05
 2.4959200e+05 2.5966784e+05 2.6959300e+05 2.7967400e+05 2.8961768e+05
 2.9955600e+05 3.0958600e+05 3.1965800e+05 3.2972772e+05 3.3970400e+05
 3.4975000e+05 3.5971400e+05 3.6980700e+05 3.7973196e+05 3.8968088e+05
 3.9969100e+05 4.0970500e+05 4.1971100e+05 4.2958700e+05 4.3960548e+05
 4.4959600e+05 4.5967532e+05 4.6979000e+05 4.7987016e+05 4.8997308e+05
 5.0000000e+05]",catalog_returns.cr_returning_customer_sk
294,catalog_returns,cr_return_amount,"[0.0000000e+00 3.7200000e+00 1.0530000e+01 1.8030000e+01 2.6300000e+01
 3.5400000e+01 4.5360000e+01 5.6100000e+01 6.7810000e+01 8.0640000e+01
 9.4620000e+01 1.0991240e+02 1.2664000e+02 1.4475000e+02 1.6425000e+02
 1.8558000e+02 2.0856000e+02 2.3338000e+02 2.6062000e+02 2.8980000e+02
 3.2136000e+02 3.5553000e+02 3.9179000e+02 4.3119000e+02 4.7390000e+02
 5.1996000e+02 5.6966000e+02 6.2370000e+02 6.8250000e+02 7.4579000e+02
 8.1486000e+02 8.8995000e+02 9.7200000e+02 1.0619100e+03 1.1606400e+03
 1.2691800e+03 1.3892800e+03 1.5232800e+03 1.6727092e+03 1.8410400e+03
 2.0317400e+03 2.2475600e+03 2.4967428e+03 2.7888000e+03 3.1392480e+03
 3.5680000e+03 4.1014584e+03 4.8308400e+03 5.8899360e+03 7.7634448e+03
 2.5937420e+04]",catalog_returns.cr_return_amount
295,catalog_returns,cr_fee,"[  0.5    2.49   4.47   6.46   8.45  10.43  12.44  14.45  16.45  18.44
  20.42  22.42  24.4   26.4   28.37  30.37  32.36  34.36  36.34  38.31
  40.29  42.31  44.29  46.28  48.27  50.24  52.22  54.22  56.21  58.22
  60.2   62.19  64.19  66.19  68.17  70.14  72.11  74.11  76.08  78.06
  80.04  82.04  84.04  86.03  88.03  90.02  92.02  94.    96.01  98.01
 100.  ]",catalog_returns.cr_fee
296,catalog_returns,cr_returning_cdemo_sk,"[1.0000000e+00 3.8170800e+04 7.6916800e+04 1.1511980e+05 1.5350700e+05
 1.9190900e+05 2.3004600e+05 2.6838930e+05 3.0683800e+05 3.4515600e+05
 3.8351700e+05 4.2199270e+05 4.6061100e+05 4.9919200e+05 5.3765320e+05
 5.7648800e+05 6.1495500e+05 6.5316100e+05 6.9174540e+05 7.3011800e+05
 7.6869800e+05 8.0736590e+05 8.4588400e+05 8.8453670e+05 9.2317260e+05
 9.6138900e+05 9.9969440e+05 1.0383288e+06 1.0767562e+06 1.1153000e+06
 1.1538820e+06 1.1922489e+06 1.2305358e+06 1.2688227e+06 1.3071344e+06
 1.3453035e+06 1.3835732e+06 1.4222263e+06 1.4606268e+06 1.4992162e+06
 1.5380980e+06 1.5765268e+06 1.6146906e+06 1.6530541e+06 1.6916882e+06
 1.7297140e+06 1.7681870e+06 1.8063163e+06 1.8442120e+06 1.8828091e+06
 1.9207960e+06]",catalog_returns.cr_returning_cdemo_sk
297,catalog_returns,cr_returning_hdemo_sk,"[1.000e+00 1.460e+02 2.910e+02 4.350e+02 5.780e+02 7.220e+02 8.660e+02
 1.010e+03 1.154e+03 1.298e+03 1.442e+03 1.586e+03 1.730e+03 1.873e+03
 2.017e+03 2.160e+03 2.305e+03 2.449e+03 2.591e+03 2.737e+03 2.883e+03
 3.027e+03 3.171e+03 3.315e+03 3.460e+03 3.604e+03 3.747e+03 3.891e+03
 4.035e+03 4.179e+03 4.323e+03 4.467e+03 4.610e+03 4.753e+03 4.898e+03
 5.043e+03 5.186e+03 5.331e+03 5.477e+03 5.620e+03 5.762e+03 5.907e+03
 6.052e+03 6.196e+03 6.340e+03 6.483e+03 6.627e+03 6.771e+03 6.916e+03
 7.058e+03 7.200e+03]",catalog_returns.cr_returning_hdemo_sk
298,catalog_returns,cr_returning_addr_sk,"[1.0000000e+00 5.0050000e+03 9.9920000e+03 1.5025000e+04 1.9974000e+04
 2.4934000e+04 2.9957000e+04 3.4965000e+04 3.9999000e+04 4.5001000e+04
 4.9994000e+04 5.5024000e+04 6.0028880e+04 6.5042000e+04 7.0046000e+04
 7.5075000e+04 8.0060000e+04 8.5079000e+04 9.0048000e+04 9.5052000e+04
 1.0000300e+05 1.0496600e+05 1.0999800e+05 1.1491602e+05 1.1991600e+05
 1.2488700e+05 1.2985100e+05 1.3486100e+05 1.3988100e+05 1.4484700e+05
 1.4989100e+05 1.5492100e+05 1.5996500e+05 1.6499600e+05 1.7001216e+05
 1.7501400e+05 1.7998700e+05 1.8498000e+05 1.9000300e+05 1.9502000e+05
 2.0002300e+05 2.0504400e+05 2.1003700e+05 2.1500182e+05 2.1997400e+05
 2.2503200e+05 2.3004100e+05 2.3503000e+05 2.4003400e+05 2.4500500e+05
 2.5000000e+05]",catalog_returns.cr_returning_addr_sk
299,catalog_returns,cr_refunded_hdemo_sk,"[1.0000e+00 1.4400e+02 2.8800e+02 4.3100e+02 5.7600e+02 7.2000e+02
 8.6400e+02 1.0080e+03 1.1530e+03 1.2980e+03 1.4420e+03 1.5878e+03
 1.7330e+03 1.8760e+03 2.0220e+03 2.1660e+03 2.3120e+03 2.4550e+03
 2.5990e+03 2.7430e+03 2.8870e+03 3.0280e+03 3.1710e+03 3.3140e+03
 3.4580e+03 3.6020e+03 3.7460e+03 3.8890e+03 4.0340e+03 4.1800e+03
 4.3230e+03 4.4670e+03 4.6140e+03 4.7570e+03 4.9010e+03 5.0420e+03
 5.1850e+03 5.3270e+03 5.4710e+03 5.6140e+03 5.7570e+03 5.9010e+03
 6.0450e+03 6.1910e+03 6.3350e+03 6.4800e+03 6.6240e+03 6.7680e+03
 6.9120e+03 7.0560e+03 7.2000e+03]",catalog_returns.cr_refunded_hdemo_sk
300,catalog_returns,cr_refunded_addr_sk,"[1.0000000e+00 4.9790000e+03 9.9920000e+03 1.5009000e+04 2.0018720e+04
 2.4954000e+04 2.9905000e+04 3.4970000e+04 3.9937000e+04 4.4941620e+04
 4.9987800e+04 5.4971000e+04 5.9896160e+04 6.4845000e+04 6.9822000e+04
 7.4819000e+04 7.9829000e+04 8.4782000e+04 8.9792000e+04 9.4786000e+04
 9.9781000e+04 1.0483400e+05 1.0985000e+05 1.1487200e+05 1.1987500e+05
 1.2489900e+05 1.2991800e+05 1.3495000e+05 1.3996200e+05 1.4501022e+05
 1.4998500e+05 1.5505100e+05 1.6009452e+05 1.6513300e+05 1.7015400e+05
 1.7516000e+05 1.8011500e+05 1.8511500e+05 1.9015400e+05 1.9517100e+05
 2.0010000e+05 2.0508700e+05 2.1002700e+05 2.1499000e+05 2.2000500e+05
 2.2499800e+05 2.2999600e+05 2.3503146e+05 2.4001500e+05 2.4499100e+05
 2.5000000e+05]",catalog_returns.cr_refunded_addr_sk
301,catalog_returns,cr_ship_mode_sk,"[ 1.  1.  1.  2.  2.  3.  3.  3.  4.  4.  4.  5.  5.  6.  6.  6.  7.  7.
  8.  8.  8.  9.  9. 10. 10. 10. 11. 11. 12. 12. 12. 13. 13. 14. 14. 14.
 15. 15. 16. 16. 16. 17. 17. 18. 18. 18. 19. 19. 20. 20. 20.]",catalog_returns.cr_ship_mode_sk
302,catalog_returns,cr_warehouse_sk,"[ 1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.  3.  3.  3.  3.  3.  4.  4.
  4.  4.  5.  5.  5.  5.  5.  6.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.
  8.  8.  8.  8.  9.  9.  9.  9.  9. 10. 10. 10. 10. 10. 10.]",catalog_returns.cr_warehouse_sk
303,catalog_returns,cr_reason_sk,"[ 1.  1.  2.  3.  4.  5.  6.  7.  8.  9.  9. 10. 11. 12. 13. 14. 15. 16.
 17. 18. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 27. 28. 29. 30. 31. 32.
 33. 34. 35. 36. 37. 37. 38. 39. 40. 41. 42. 43. 44. 45. 45.]",catalog_returns.cr_reason_sk
304,catalog_returns,cr_order_number,"[2.00000000e+00 3.18819600e+04 6.39520000e+04 9.58946400e+04
 1.27801000e+05 1.59920800e+05 1.92138000e+05 2.24021000e+05
 2.55971680e+05 2.87722000e+05 3.19366600e+05 3.51536680e+05
 3.83829000e+05 4.15804400e+05 4.47989000e+05 4.79935800e+05
 5.12042720e+05 5.44159320e+05 5.75799560e+05 6.07793480e+05
 6.39599800e+05 6.71567000e+05 7.03661240e+05 7.35760160e+05
 7.67560000e+05 7.99687000e+05 8.31497960e+05 8.63128920e+05
 8.94999760e+05 9.26937000e+05 9.59047800e+05 9.91250760e+05
 1.02311344e+06 1.05504068e+06 1.08691864e+06 1.11917460e+06
 1.15115712e+06 1.18314600e+06 1.21509592e+06 1.24750844e+06
 1.27981300e+06 1.31175844e+06 1.34359432e+06 1.37576028e+06
 1.40777724e+06 1.43961760e+06 1.47141632e+06 1.50328312e+06
 1.53599400e+06 1.56816404e+06 1.59999800e+06]",catalog_returns.cr_order_number
305,catalog_returns,cr_returned_date_sk,"[2450821. 2451012. 2451078. 2451130. 2451170. 2451203. 2451231. 2451258.
 2451285. 2451314. 2451348. 2451390. 2451446. 2451498. 2451537. 2451570.
 2451598. 2451624. 2451652. 2451681. 2451714. 2451756. 2451814. 2451865.
 2451904. 2451936. 2451964. 2451990. 2452017. 2452047. 2452080. 2452122.
 2452179. 2452229. 2452269. 2452301. 2452330. 2452356. 2452384. 2452413.
 2452447. 2452490. 2452547. 2452597. 2452636. 2452668. 2452696. 2452724.
 2452755. 2452793. 2452922.]",catalog_returns.cr_returned_date_sk
306,catalog_returns,cr_return_quantity,"[  1.   1.   1.   2.   2.   3.   3.   4.   4.   5.   6.   6.   7.   8.
   9.   9.  10.  11.  12.  13.  14.  15.  16.  17.  18.  19.  21.  22.
  23.  25.  26.  28.  29.  31.  32.  34.  36.  38.  40.  42.  45.  47.
  50.  53.  56.  60.  64.  68.  74.  82. 100.]",catalog_returns.cr_return_quantity
307,catalog_returns,cr_returned_time_sk,"[    0.    5355.    8946.   12532.   15556.   17953.   20354.   22746.
 25155.   26982.64 28783.   30561.56 32378.   33815.   35256.   36708.
 38144.   39588.   41022.   42457.   43684.   44714.   45746.   46774.
 48205.   49653.   51556.   53997.   55790.   57575.   59013.   60451.
 61781.   62983.   64194.   65308.   66340.   67377.   68402.   69306.
 70212.   71102.   72001.32 73022.   74043.   75073.   76307.   77752.
 79203.   81604.   86399.  ]",catalog_returns.cr_returned_time_sk
308,catalog_returns,cr_reversed_charge,"[0.0000000e+00 0.0000000e+00 4.0000000e-01 9.4000000e-01 1.6200000e+00
 2.4500000e+00 3.4100000e+00 4.5200000e+00 5.8000000e+00 7.2600000e+00
 8.9200000e+00 1.0790000e+01 1.2850000e+01 1.5170000e+01 1.7730000e+01
 2.0580000e+01 2.3770000e+01 2.7250000e+01 3.1140000e+01 3.5450000e+01
 4.0230000e+01 4.5530000e+01 5.1340000e+01 5.7850000e+01 6.5000000e+01
 7.2910000e+01 8.1690000e+01 9.1400000e+01 1.0222000e+02 1.1422000e+02
 1.2769000e+02 1.4262000e+02 1.5956360e+02 1.7844000e+02 1.9976000e+02
 2.2402000e+02 2.5152000e+02 2.8324000e+02 3.1980000e+02 3.6190000e+02
 4.1211000e+02 4.7131000e+02 5.4329000e+02 6.3099000e+02 7.4058120e+02
 8.8103100e+02 1.0710816e+03 1.3407012e+03 1.7681400e+03 2.6115712e+03
 2.0390940e+04]",catalog_returns.cr_reversed_charge
309,catalog_returns,cr_return_tax,"[0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00
 1.40000e-01 4.00000e-01 7.10000e-01 1.05000e+00 1.45000e+00 1.88000e+00
 2.38000e+00 2.93000e+00 3.54000e+00 4.20000e+00 4.95000e+00 5.76000e+00
 6.66000e+00 7.65000e+00 8.73000e+00 9.92000e+00 1.12400e+01 1.26700e+01
 1.42500e+01 1.59800e+01 1.78900e+01 1.99700e+01 2.22800e+01 2.48300e+01
 2.76400e+01 3.07500e+01 3.41600e+01 3.79500e+01 4.22200e+01 4.69800e+01
 5.22900e+01 5.83700e+01 6.52600e+01 7.32600e+01 8.24200e+01 9.30900e+01
 1.05820e+02 1.20970e+02 1.39770e+02 1.63250e+02 1.93830e+02 2.36400e+02
 3.01890e+02 4.24760e+02 2.20859e+03]",catalog_returns.cr_return_tax
310,catalog_returns,cr_return_ship_cost,"[0.0000000e+00 1.5000000e-01 3.9500000e+00 7.7600000e+00 1.1940000e+01
 1.6500000e+01 2.1480000e+01 2.6900000e+01 3.2760000e+01 3.9150000e+01
 4.6170000e+01 5.3600000e+01 6.1820000e+01 7.0740000e+01 8.0550000e+01
 9.1140000e+01 1.0256000e+02 1.1504000e+02 1.2852000e+02 1.4304000e+02
 1.5885000e+02 1.7562000e+02 1.9390000e+02 2.1369000e+02 2.3514000e+02
 2.5806000e+02 2.8320000e+02 3.0996000e+02 3.3891000e+02 3.7050000e+02
 4.0509000e+02 4.4242000e+02 4.8357000e+02 5.2896000e+02 5.7869000e+02
 6.3315000e+02 6.9264000e+02 7.5894000e+02 8.3430000e+02 9.1780000e+02
 1.0125500e+03 1.1212000e+03 1.2454200e+03 1.3927200e+03 1.5688100e+03
 1.7842300e+03 2.0569964e+03 2.4188962e+03 2.9467200e+03 3.8889000e+03
 1.3077700e+04]",catalog_returns.cr_return_ship_cost
311,catalog_returns,cr_return_amt_inc_tax,"[0.0000000e+00 3.8700000e+00 1.1010000e+01 1.8850000e+01 2.7470000e+01
 3.7010000e+01 4.7390000e+01 5.8590000e+01 7.0800000e+01 8.4190000e+01
 9.8830000e+01 1.1481000e+02 1.3227000e+02 1.5122000e+02 1.7161000e+02
 1.9390000e+02 2.1786000e+02 2.4375000e+02 2.7206000e+02 3.0257000e+02
 3.3555000e+02 3.7123000e+02 4.0927000e+02 4.5007000e+02 4.9470000e+02
 5.4313000e+02 5.9518000e+02 6.5145000e+02 7.1294120e+02 7.7887000e+02
 8.5155000e+02 9.2954000e+02 1.0156300e+03 1.1094700e+03 1.2120800e+03
 1.3261400e+03 1.4519844e+03 1.5921400e+03 1.7476952e+03 1.9234400e+03
 2.1232600e+03 2.3473814e+03 2.6076068e+03 2.9139366e+03 3.2802152e+03
 3.7268700e+03 4.2886184e+03 5.0488800e+03 6.1573476e+03 8.1137936e+03
 2.7487050e+04]",catalog_returns.cr_return_amt_inc_tax
312,catalog_returns,cr_store_credit,"[0.0000000e+00 0.0000000e+00 1.9000000e-01 6.7000000e-01 1.2900000e+00
 2.0400000e+00 2.9400000e+00 3.9900000e+00 5.2100000e+00 6.6000000e+00
 8.1700000e+00 9.9400000e+00 1.1930000e+01 1.4150000e+01 1.6620000e+01
 1.9390000e+01 2.2440000e+01 2.5850000e+01 2.9620000e+01 3.3830000e+01
 3.8440000e+01 4.3590000e+01 4.9200000e+01 5.5490000e+01 6.2450000e+01
 7.0190000e+01 7.8740000e+01 8.8280000e+01 9.8930000e+01 1.1075000e+02
 1.2384000e+02 1.3847000e+02 1.5505000e+02 1.7362000e+02 1.9482000e+02
 2.1878000e+02 2.4617000e+02 2.7706000e+02 3.1309000e+02 3.5563000e+02
 4.0525800e+02 4.6324020e+02 5.3421000e+02 6.1980000e+02 7.2717680e+02
 8.6525000e+02 1.0496912e+03 1.3173834e+03 1.7387656e+03 2.5801556e+03
 1.9492010e+04]",catalog_returns.cr_store_credit
313,catalog_returns,cr_net_loss,"[5.4000000e-01 3.0620000e+01 4.4500000e+01 5.5680000e+01 6.5380000e+01
 7.4200000e+01 8.2410000e+01 9.0060000e+01 9.7400000e+01 1.0467000e+02
 1.1260000e+02 1.2110000e+02 1.3036000e+02 1.4031000e+02 1.5121000e+02
 1.6314000e+02 1.7603000e+02 1.8997000e+02 2.0502000e+02 2.2131060e+02
 2.3878000e+02 2.5749000e+02 2.7785000e+02 2.9941000e+02 3.2284760e+02
 3.4811000e+02 3.7525000e+02 4.0431000e+02 4.3613000e+02 4.7046000e+02
 5.0776200e+02 5.4871000e+02 5.9269000e+02 6.4112420e+02 6.9412000e+02
 7.5191900e+02 8.1589000e+02 8.8733380e+02 9.6651000e+02 1.0548800e+03
 1.1558860e+03 1.2705634e+03 1.4037208e+03 1.5588400e+03 1.7440100e+03
 1.9712800e+03 2.2583204e+03 2.6400600e+03 3.1946652e+03 4.1846204e+03
 1.3502750e+04]",catalog_returns.cr_net_loss
314,web_returns,wr_return_amt_inc_tax,"[0.0000000e+00 3.7700000e+00 1.0870000e+01 1.8740000e+01 2.7440000e+01
 3.6910000e+01 4.7190000e+01 5.8380000e+01 7.0430000e+01 8.3750000e+01
 9.8280000e+01 1.1402000e+02 1.3119000e+02 1.4992000e+02 1.7027120e+02
 1.9249000e+02 2.1645640e+02 2.4264000e+02 2.7099000e+02 3.0159000e+02
 3.3454000e+02 3.6999840e+02 4.0815000e+02 4.4973000e+02 4.9423960e+02
 5.4250000e+02 5.9425000e+02 6.5087080e+02 7.1182000e+02 7.7987000e+02
 8.5208000e+02 9.3068000e+02 1.0156556e+03 1.1105332e+03 1.2128400e+03
 1.3258140e+03 1.4500888e+03 1.5902548e+03 1.7454852e+03 1.9189168e+03
 2.1160560e+03 2.3439564e+03 2.6055672e+03 2.9083072e+03 3.2705212e+03
 3.7139200e+03 4.2843472e+03 5.0356888e+03 6.1396436e+03 8.0930892e+03
 2.7079210e+04]",web_returns.wr_return_amt_inc_tax
315,web_returns,wr_item_sk,"[1.000000e+00 2.044000e+03 4.081000e+03 6.097000e+03 8.141000e+03
 1.016560e+04 1.223892e+04 1.427500e+04 1.631256e+04 1.834100e+04
 2.037800e+04 2.244800e+04 2.445700e+04 2.649200e+04 2.853700e+04
 3.060180e+04 3.266600e+04 3.471100e+04 3.675500e+04 3.878808e+04
 4.079500e+04 4.284800e+04 4.488700e+04 4.691700e+04 4.892300e+04
 5.097100e+04 5.304100e+04 5.509300e+04 5.713300e+04 5.917000e+04
 6.125900e+04 6.331500e+04 6.537700e+04 6.740700e+04 6.947700e+04
 7.151200e+04 7.354300e+04 7.557100e+04 7.761700e+04 7.965500e+04
 8.169700e+04 8.371900e+04 8.572900e+04 8.773576e+04 8.975600e+04
 9.179940e+04 9.385772e+04 9.590404e+04 9.793000e+04 9.994500e+04
 1.020000e+05]",web_returns.wr_item_sk
316,web_returns,wr_refunded_cdemo_sk,"[4.0000000e+00 3.8072800e+04 7.6203400e+04 1.1487110e+05 1.5342180e+05
 1.9186500e+05 2.2969280e+05 2.6803810e+05 3.0645300e+05 3.4476130e+05
 3.8286600e+05 4.2210750e+05 4.6104500e+05 4.9903400e+05 5.3737280e+05
 5.7554600e+05 6.1419240e+05 6.5278900e+05 6.9111680e+05 7.2981860e+05
 7.6883600e+05 8.0656750e+05 8.4534520e+05 8.8398260e+05 9.2214120e+05
 9.6083300e+05 9.9912360e+05 1.0374390e+06 1.0760376e+06 1.1147713e+06
 1.1532290e+06 1.1915261e+06 1.2297656e+06 1.2689891e+06 1.3075678e+06
 1.3458705e+06 1.3842680e+06 1.4224030e+06 1.4609306e+06 1.4989900e+06
 1.5371680e+06 1.5760167e+06 1.6144900e+06 1.6524791e+06 1.6905468e+06
 1.7281320e+06 1.7664660e+06 1.8047977e+06 1.8433552e+06 1.8818305e+06
 1.9207990e+06]",web_returns.wr_refunded_cdemo_sk
